,Country,Language,Year,Value
9193,Guinea-Bissau,French,2009,50693.0
9195,Guinea-Bissau,Russian,2009,1705.0
9196,Guinea-Bissau,Spanish,2009,5687.0
9200,Guinea-Bissau,English,2009,12305.0
9201,Guinea-Bissau,French,2009,23190.0
9203,Guinea-Bissau,Russian,2009,399.0
9204,Guinea-Bissau,Spanish,2009,1259.0
9208,Hungary,German,2011,38248.0
9209,Hungary,Hungarian,2011,8409049.0
9211,Hungary,Romanian,2011,13886.0
9219,Hungary,German,2011,17633.0
9220,Hungary,Hungarian,2011,3967620.0
9222,Hungary,Romanian,2011,6573.0
9230,Hungary,German,2011,20615.0
9231,Hungary,Hungarian,2011,4441429.0
9233,Hungary,Romanian,2011,7313.0
9241,Hungary,German,2011,19940.0
9242,Hungary,Hungarian,2011,5775821.0
9244,Hungary,Romanian,2011,8322.0
9252,Hungary,German,2011,9313.0
9253,Hungary,Hungarian,2011,2693944.0
9255,Hungary,Romanian,2011,3920.0
9263,Hungary,German,2011,10627.0
9264,Hungary,Hungarian,2011,3081877.0
9266,Hungary,Romanian,2011,4402.0
9274,Hungary,German,2011,18308.0
9275,Hungary,Hungarian,2011,2633228.0
9277,Hungary,Romanian,2011,5564.0
9285,Hungary,German,2011,8320.0
9286,Hungary,Hungarian,2011,1273676.0
9288,Hungary,Romanian,2011,2653.0
9296,Hungary,German,2011,9988.0
9297,Hungary,Hungarian,2011,1359552.0
9299,Hungary,Romanian,2011,2911.0
9306,Hungary,German,2001,1040786.0
9307,Hungary,Hungarian,2001,10177223.0
9308,Hungary,Romanian,2001,77071.0
9314,Hungary,German,2001,487718.0
9315,Hungary,Hungarian,2001,4839004.0
9316,Hungary,Romanian,2001,39086.0
9322,Hungary,German,2001,553068.0
9323,Hungary,Hungarian,2001,5338219.0
9324,Hungary,Romanian,2001,37985.0
9330,Hungary,German,2001,814231.0
9331,Hungary,Hungarian,2001,6554656.0
9332,Hungary,Romanian,2001,39373.0
9338,Hungary,German,2001,382249.0
9339,Hungary,Hungarian,2001,3081704.0
9340,Hungary,Romanian,2001,20049.0
9346,Hungary,German,2001,431982.0
9347,Hungary,Hungarian,2001,3472952.0
9348,Hungary,Romanian,2001,19324.0
9354,Hungary,German,2001,226555.0
9355,Hungary,Hungarian,2001,3622567.0
9356,Hungary,Romanian,2001,37698.0
9362,Hungary,German,2001,105469.0
9363,Hungary,Hungarian,2001,1757300.0
9364,Hungary,Romanian,2001,19037.0
9370,Hungary,German,2001,121086.0
9371,Hungary,Hungarian,2001,1865267.0
9372,Hungary,Romanian,2001,18661.0
9379,India,Bengali,2001,83369769.0
9380,India,Gujarati,2001,46091617.0
9381,India,Hindi,2001,422048642.0
9382,India,Kannada,2001,37924011.0
9384,India,Malayalam,2001,33066392.0
9385,India,Marathi,2001,71936894.0
9387,India,Nepali,2001,2871749.0
9388,India,Oriya,2001,33017446.0
9389,India,Punjabi,2001,29102477.0
9392,India,Tamil,2001,60793814.0
9393,India,Telugu,2001,74002856.0
9394,India,Urdu,2001,51536111.0
9402,India,Bengali,2001,42889519.0
9403,India,Gujarati,2001,23808890.0
9404,India,Hindi,2001,222354471.0
9405,India,Kannada,2001,19301286.0
9407,India,Malayalam,2001,16117179.0
9408,India,Marathi,2001,36879814.0
9410,India,Nepali,2001,1534746.0
9411,India,Oriya,2001,16858455.0
9412,India,Punjabi,2001,15316258.0
9415,India,Tamil,2001,30648376.0
9416,India,Telugu,2001,37403343.0
9417,India,Urdu,2001,26837143.0
9425,India,Bengali,2001,40480250.0
9426,India,Gujarati,2001,22282727.0
9427,India,Hindi,2001,199694171.0
9428,India,Kannada,2001,18622725.0
9430,India,Malayalam,2001,16949213.0
9431,India,Marathi,2001,35057080.0
9433,India,Nepali,2001,1337003.0
9434,India,Oriya,2001,16158991.0
9435,India,Punjabi,2001,13786219.0
9438,India,Tamil,2001,30145438.0
9439,India,Telugu,2001,36599513.0
9440,India,Urdu,2001,24698968.0
9448,India,Bengali,2001,20077872.0
9449,India,Gujarati,2001,17680224.0
9450,India,Hindi,2001,100946090.0
9451,India,Kannada,2001,9919215.0
9453,India,Malayalam,2001,9612529.0
9454,India,Marathi,2001,24497203.0
9456,India,Nepali,2001,741221.0
9457,India,Oriya,2001,5051452.0
9458,India,Punjabi,2001,10047241.0
9461,India,Tamil,2001,26955419.0
9462,India,Telugu,2001,20535479.0
9463,India,Urdu,2001,27987167.0
9471,India,Bengali,2001,10386309.0
9472,India,Gujarati,2001,9213850.0
9473,India,Hindi,2001,54895082.0
9474,India,Kannada,2001,5120622.0
9476,India,Malayalam,2001,4726251.0
9477,India,Marathi,2001,12741559.0
9479,India,Nepali,2001,416253.0
9480,India,Oriya,2001,2739909.0
9481,India,Punjabi,2001,5287913.0
9484,India,Tamil,2001,13641474.0
9485,India,Telugu,2001,10438503.0
9486,India,Urdu,2001,14707818.0
9494,India,Bengali,2001,9691563.0
9495,India,Gujarati,2001,8466374.0
9496,India,Hindi,2001,46051008.0
9497,India,Kannada,2001,4798593.0
9499,India,Malayalam,2001,4886278.0
9500,India,Marathi,2001,11755644.0
9502,India,Nepali,2001,324968.0
9503,India,Oriya,2001,2311543.0
9504,India,Punjabi,2001,4759328.0
9507,India,Tamil,2001,13313945.0
9508,India,Telugu,2001,10096976.0
9509,India,Urdu,2001,13279349.0
9517,India,Bengali,2001,63291897.0
9518,India,Gujarati,2001,28411393.0
9519,India,Hindi,2001,321102552.0
9520,India,Kannada,2001,28004796.0
9522,India,Malayalam,2001,23453863.0
9523,India,Marathi,2001,47439691.0
9525,India,Nepali,2001,2130528.0
9526,India,Oriya,2001,27965994.0
9527,India,Punjabi,2001,19055236.0
9530,India,Tamil,2001,33838395.0
9531,India,Telugu,2001,53467377.0
9532,India,Urdu,2001,23548944.0
9540,India,Bengali,2001,32503210.0
9541,India,Gujarati,2001,14595040.0
9542,India,Hindi,2001,167459389.0
9543,India,Kannada,2001,14180664.0
9545,India,Malayalam,2001,11390928.0
9546,India,Marathi,2001,24138255.0
9548,India,Nepali,2001,1118493.0
9549,India,Oriya,2001,14118546.0
9550,India,Punjabi,2001,10028345.0
9553,India,Tamil,2001,17006902.0
9554,India,Telugu,2001,26964840.0
9555,India,Urdu,2001,12129325.0
9563,India,Bengali,2001,30788687.0
9564,India,Gujarati,2001,13816353.0
9565,India,Hindi,2001,153643163.0
9566,India,Kannada,2001,13824132.0
9568,India,Malayalam,2001,12062935.0
9569,India,Marathi,2001,23301436.0
9571,India,Nepali,2001,1012035.0
9572,India,Oriya,2001,13847448.0
9573,India,Punjabi,2001,9026891.0
9576,India,Tamil,2001,16831493.0
9577,India,Telugu,2001,26502537.0
9578,India,Urdu,2001,11419619.0
9589,Indonesia,Indonesian,2010,42766100.0
9590,Indonesia,Javanese,2010,68221557.0
9593,Indonesia,Sundanese,2010,32438979.0
9600,Indonesia,Indonesian,2010,21554716.0
9601,Indonesia,Javanese,2010,34088672.0
9604,Indonesia,Sundanese,2010,16518132.0
9611,Indonesia,Indonesian,2010,21211384.0
9612,Indonesia,Javanese,2010,34132885.0
9615,Indonesia,Sundanese,2010,15920847.0
9622,Indonesia,Indonesian,2010,35372916.0
9623,Indonesia,Javanese,2010,30720956.0
9626,Indonesia,Sundanese,2010,16977810.0
9633,Indonesia,Indonesian,2010,17759240.0
9634,Indonesia,Javanese,2010,15298244.0
9637,Indonesia,Sundanese,2010,8658307.0
9644,Indonesia,Indonesian,2010,17613676.0
9645,Indonesia,Javanese,2010,15422712.0
9648,Indonesia,Sundanese,2010,8319503.0
9655,Indonesia,Indonesian,2010,7393184.0
9656,Indonesia,Javanese,2010,37500601.0
9659,Indonesia,Sundanese,2010,15461169.0
9666,Indonesia,Indonesian,2010,3795476.0
9667,Indonesia,Javanese,2010,18790428.0
9670,Indonesia,Sundanese,2010,7859825.0
9677,Indonesia,Indonesian,2010,3597708.0
9678,Indonesia,Javanese,2010,18710173.0
9681,Indonesia,Sundanese,2010,7601344.0
9731,Kyrgyzstan,German,1999,7063.0
9736,Kyrgyzstan,Russian,1999,602806.0
9741,Kyrgyzstan,Ukrainian,1999,10390.0
9747,Kyrgyzstan,German,1999,3261.0
9752,Kyrgyzstan,Russian,1999,273751.0
9757,Kyrgyzstan,Ukrainian,1999,4046.0
9763,Kyrgyzstan,German,1999,3802.0
9768,Kyrgyzstan,Russian,1999,329055.0
9773,Kyrgyzstan,Ukrainian,1999,6344.0
9779,Kyrgyzstan,German,1999,3315.0
9784,Kyrgyzstan,Russian,1999,394831.0
9789,Kyrgyzstan,Ukrainian,1999,5955.0
9795,Kyrgyzstan,German,1999,1518.0
9800,Kyrgyzstan,Russian,1999,174616.0
9805,Kyrgyzstan,Ukrainian,1999,2318.0
9811,Kyrgyzstan,German,1999,1797.0
9816,Kyrgyzstan,Russian,1999,220215.0
9821,Kyrgyzstan,Ukrainian,1999,3637.0
9827,Kyrgyzstan,German,1999,3748.0
9832,Kyrgyzstan,Russian,1999,207975.0
9837,Kyrgyzstan,Ukrainian,1999,4435.0
9843,Kyrgyzstan,German,1999,1743.0
9848,Kyrgyzstan,Russian,1999,99135.0
9853,Kyrgyzstan,Ukrainian,1999,1728.0
9859,Kyrgyzstan,German,1999,2005.0
9864,Kyrgyzstan,Russian,1999,108840.0
9869,Kyrgyzstan,Ukrainian,1999,2707.0
9876,Latvia,Polish,2011,1774.0
9877,Latvia,Russian,2011,698757.0
9878,Latvia,Ukrainian,2011,1664.0
9885,Latvia,Polish,2011,634.0
9886,Latvia,Russian,2011,315346.0
9887,Latvia,Ukrainian,2011,781.0
9894,Latvia,Polish,2011,1140.0
9895,Latvia,Russian,2011,383411.0
9896,Latvia,Ukrainian,2011,883.0
9903,Latvia,Polish,2011,1559.0
9904,Latvia,Russian,2011,589396.0
9905,Latvia,Ukrainian,2011,1121.0
9912,Latvia,Polish,2011,552.0
9913,Latvia,Russian,2011,262458.0
9914,Latvia,Ukrainian,2011,508.0
9921,Latvia,Polish,2011,1007.0
9922,Latvia,Russian,2011,326938.0
9923,Latvia,Ukrainian,2011,613.0
9930,Latvia,Polish,2011,215.0
9931,Latvia,Russian,2011,109361.0
9932,Latvia,Ukrainian,2011,543.0
9939,Latvia,Polish,2011,82.0
9940,Latvia,Russian,2011,52888.0
9941,Latvia,Ukrainian,2011,273.0
9948,Latvia,Polish,2011,133.0
9949,Latvia,Russian,2011,56473.0
9950,Latvia,Ukrainian,2011,270.0
9957,Latvia,English,2000,570.0
9960,Latvia,German,2000,203.0
9965,Latvia,Polish,2000,5725.0
9966,Latvia,Russian,2000,865006.0
9969,Latvia,Ukrainian,2000,2369.0
9976,Latvia,English,2000,364.0
9979,Latvia,German,2000,114.0
9984,Latvia,Polish,2000,2156.0
9985,Latvia,Russian,2000,397290.0
9988,Latvia,Ukrainian,2000,1155.0
9995,Latvia,English,2000,206.0
9998,Latvia,German,2000,89.0
10003,Latvia,Polish,2000,3569.0
10004,Latvia,Russian,2000,467716.0
10007,Latvia,Ukrainian,2000,1214.0
10014,Latvia,English,2000,508.0
10017,Latvia,German,2000,169.0
10022,Latvia,Polish,2000,5139.0
10023,Latvia,Russian,2000,740094.0
10026,Latvia,Ukrainian,2000,1618.0
10033,Latvia,English,2000,326.0
10036,Latvia,German,2000,95.0
10041,Latvia,Polish,2000,1914.0
10042,Latvia,Russian,2000,337013.0
10045,Latvia,Ukrainian,2000,770.0
10052,Latvia,English,2000,182.0
10055,Latvia,German,2000,74.0
10060,Latvia,Polish,2000,3225.0
10061,Latvia,Russian,2000,403081.0
10064,Latvia,Ukrainian,2000,848.0
10071,Latvia,English,2000,62.0
10074,Latvia,German,2000,34.0
10079,Latvia,Polish,2000,586.0
10080,Latvia,Russian,2000,124912.0
10083,Latvia,Ukrainian,2000,751.0
10090,Latvia,English,2000,38.0
10093,Latvia,German,2000,19.0
10098,Latvia,Polish,2000,242.0
10099,Latvia,Russian,2000,60277.0
10102,Latvia,Ukrainian,2000,385.0
10109,Latvia,English,2000,24.0
10112,Latvia,German,2000,15.0
10117,Latvia,Polish,2000,344.0
10118,Latvia,Russian,2000,64635.0
10121,Latvia,Ukrainian,2000,366.0
10126,Liechtenstein,English,2010,59.0
10127,Liechtenstein,French,2010,39.0
10128,Liechtenstein,German,2010,34171.0
10132,Liechtenstein,Spanish,2010,227.0
10137,Liechtenstein,English,2010,34.0
10138,Liechtenstein,French,2010,22.0
10139,Liechtenstein,German,2010,16917.0
10143,Liechtenstein,Spanish,2010,113.0
10148,Liechtenstein,English,2010,25.0
10149,Liechtenstein,French,2010,17.0
10150,Liechtenstein,German,2010,17254.0
10154,Liechtenstein,Spanish,2010,114.0
10159,Liechtenstein,English,2010,0.0
10160,Liechtenstein,French,2010,0.0
10161,Liechtenstein,German,2010,0.0
10165,Liechtenstein,Spanish,2010,0.0
10170,Liechtenstein,English,2010,0.0
10171,Liechtenstein,French,2010,0.0
10172,Liechtenstein,German,2010,0.0
10176,Liechtenstein,Spanish,2010,0.0
10181,Liechtenstein,English,2010,0.0
10182,Liechtenstein,French,2010,0.0
10183,Liechtenstein,German,2010,0.0
10187,Liechtenstein,Spanish,2010,0.0
10192,Liechtenstein,English,2010,59.0
10193,Liechtenstein,French,2010,39.0
10194,Liechtenstein,German,2010,34171.0
10198,Liechtenstein,Spanish,2010,227.0
10203,Liechtenstein,English,2010,34.0
10204,Liechtenstein,French,2010,22.0
10205,Liechtenstein,German,2010,16917.0
10209,Liechtenstein,Spanish,2010,113.0
10214,Liechtenstein,English,2010,25.0
10215,Liechtenstein,French,2010,17.0
10216,Liechtenstein,German,2010,17254.0
10220,Liechtenstein,Spanish,2010,114.0
10224,Lithuania,Arabic,2011,126.0
10233,Lithuania,Czech,2011,12.0
10236,Lithuania,English,2011,293.0
10239,Lithuania,French,2011,95.0
10242,Lithuania,German,2011,528.0
10246,Lithuania,Hindi,2011,18.0
10247,Lithuania,Hungarian,2011,32.0
10264,Lithuania,Polish,2011,160506.0
10266,Lithuania,Romanian,2011,65.0
10267,Lithuania,Russian,2011,218383.0
10268,Lithuania,Spanish,2011,94.0
10275,Lithuania,Ukrainian,2011,5340.0
10276,Lithuania,Urdu,2011,14.0
10292,Lithuania,English,2011,209.0
10295,Lithuania,French,2011,72.0
10297,Lithuania,German,2011,288.0
10299,Lithuania,Hungarian,2011,20.0
10307,Lithuania,Polish,2011,70648.0
10308,Lithuania,Romanian,2011,37.0
10309,Lithuania,Russian,2011,98304.0
10310,Lithuania,Spanish,2011,59.0
10313,Lithuania,Ukrainian,2011,2579.0
10314,Lithuania,Urdu,2011,14.0
10330,Lithuania,English,2011,84.0
10333,Lithuania,French,2011,23.0
10335,Lithuania,German,2011,240.0
10337,Lithuania,Hungarian,2011,12.0
10345,Lithuania,Polish,2011,89858.0
10346,Lithuania,Romanian,2011,28.0
10347,Lithuania,Russian,2011,120079.0
10348,Lithuania,Spanish,2011,35.0
10351,Lithuania,Ukrainian,2011,2761.0
10352,Lithuania,Urdu,2011,0.0
10359,Lithuania,Arabic,2011,112.0
10366,Lithuania,English,2011,231.0
10369,Lithuania,French,2011,73.0
10371,Lithuania,German,2011,369.0
10378,Lithuania,Polish,2011,87592.0
10379,Lithuania,Romanian,2011,45.0
10380,Lithuania,Russian,2011,187087.0
10381,Lithuania,Spanish,2011,78.0
10383,Lithuania,Ukrainian,2011,4463.0
10389,Lithuania,English,2011,165.0
10390,Lithuania,German,2011,192.0
10396,Lithuania,Polish,2011,36678.0
10397,Lithuania,Romanian,2011,27.0
10398,Lithuania,Russian,2011,83011.0
10400,Lithuania,Ukrainian,2011,2136.0
10406,Lithuania,English,2011,66.0
10407,Lithuania,German,2011,177.0
10413,Lithuania,Polish,2011,50914.0
10414,Lithuania,Romanian,2011,18.0
10415,Lithuania,Russian,2011,104076.0
10418,Lithuania,Ukrainian,2011,2327.0
10419,Lithuania,Urdu,2011,0.0
10423,Lithuania,Arabic,2011,14.0
10430,Lithuania,English,2011,62.0
10433,Lithuania,French,2011,22.0
10435,Lithuania,German,2011,159.0
10442,Lithuania,Polish,2011,72914.0
10443,Lithuania,Romanian,2011,20.0
10444,Lithuania,Russian,2011,31296.0
10445,Lithuania,Spanish,2011,16.0
10447,Lithuania,Ukrainian,2011,877.0
10454,Lithuania,English,2011,44.0
10455,Lithuania,German,2011,96.0
10464,Lithuania,Polish,2011,33970.0
10465,Lithuania,Romanian,2011,10.0
10466,Lithuania,Russian,2011,15293.0
10469,Lithuania,Ukrainian,2011,443.0
10474,Lithuania,Arabic,2011,0.0
10477,Lithuania,Czech,2011,0.0
10478,Lithuania,English,2011,18.0
10479,Lithuania,German,2011,63.0
10482,Lithuania,Hindi,2011,0.0
10490,Lithuania,Polish,2011,38944.0
10491,Lithuania,Romanian,2011,10.0
10492,Lithuania,Russian,2011,16003.0
10497,Lithuania,Ukrainian,2011,434.0
10498,Lithuania,Urdu,2011,0.0
10503,Lithuania,Arabic,2001,139.0
10512,Lithuania,Czech,2001,14.0
10515,Lithuania,English,2001,281.0
10518,Lithuania,French,2001,85.0
10521,Lithuania,German,2001,963.0
10525,Lithuania,Hindi,2001,14.0
10526,Lithuania,Hungarian,2001,59.0
10543,Lithuania,Polish,2001,195016.0
10545,Lithuania,Romanian,2001,65.0
10546,Lithuania,Russian,2001,277318.0
10547,Lithuania,Spanish,2001,46.0
10554,Lithuania,Ukrainian,2001,8185.0
10555,Lithuania,Urdu,2001,32.0
10561,Lithuania,Arabic,2001,125.0
10570,Lithuania,Czech,2001,8.0
10573,Lithuania,English,2001,172.0
10576,Lithuania,French,2001,53.0
10579,Lithuania,German,2001,437.0
10583,Lithuania,Hindi,2001,5.0
10584,Lithuania,Hungarian,2001,37.0
10601,Lithuania,Polish,2001,87203.0
10603,Lithuania,Romanian,2001,38.0
10604,Lithuania,Russian,2001,128227.0
10605,Lithuania,Spanish,2001,28.0
10612,Lithuania,Ukrainian,2001,3919.0
10613,Lithuania,Urdu,2001,26.0
10619,Lithuania,Arabic,2001,14.0
10628,Lithuania,Czech,2001,6.0
10631,Lithuania,English,2001,109.0
10634,Lithuania,French,2001,32.0
10637,Lithuania,German,2001,526.0
10641,Lithuania,Hindi,2001,9.0
10642,Lithuania,Hungarian,2001,22.0
10659,Lithuania,Polish,2001,107813.0
10661,Lithuania,Romanian,2001,27.0
10662,Lithuania,Russian,2001,149091.0
10663,Lithuania,Spanish,2001,18.0
10670,Lithuania,Ukrainian,2001,4266.0
10671,Lithuania,Urdu,2001,6.0
10677,Lithuania,Arabic,2001,139.0
10686,Lithuania,Czech,2001,14.0
10689,Lithuania,English,2001,245.0
10692,Lithuania,French,2001,69.0
10695,Lithuania,German,2001,644.0
10699,Lithuania,Hindi,2001,13.0
10700,Lithuania,Hungarian,2001,44.0
10717,Lithuania,Polish,2001,107119.0
10719,Lithuania,Romanian,2001,26.0
10720,Lithuania,Russian,2001,242711.0
10721,Lithuania,Spanish,2001,45.0
10728,Lithuania,Ukrainian,2001,6919.0
10729,Lithuania,Urdu,2001,31.0
10735,Lithuania,Arabic,2001,125.0
10744,Lithuania,Czech,2001,8.0
10747,Lithuania,English,2001,154.0
10750,Lithuania,French,2001,42.0
10753,Lithuania,German,2001,294.0
10757,Lithuania,Hindi,2001,4.0
10758,Lithuania,Hungarian,2001,26.0
10775,Lithuania,Polish,2001,46091.0
10777,Lithuania,Romanian,2001,14.0
10778,Lithuania,Russian,2001,111090.0
10779,Lithuania,Spanish,2001,27.0
10786,Lithuania,Ukrainian,2001,3289.0
10787,Lithuania,Urdu,2001,25.0
10793,Lithuania,Arabic,2001,14.0
10802,Lithuania,Czech,2001,6.0
10805,Lithuania,English,2001,91.0
10808,Lithuania,French,2001,27.0
10811,Lithuania,German,2001,350.0
10815,Lithuania,Hindi,2001,9.0
10816,Lithuania,Hungarian,2001,18.0
10833,Lithuania,Polish,2001,61028.0
10835,Lithuania,Romanian,2001,12.0
10836,Lithuania,Russian,2001,131621.0
10837,Lithuania,Spanish,2001,18.0
10844,Lithuania,Ukrainian,2001,3630.0
10845,Lithuania,Urdu,2001,6.0
10851,Lithuania,Arabic,2001,0.0
10860,Lithuania,Czech,2001,0.0
10863,Lithuania,English,2001,36.0
10866,Lithuania,French,2001,16.0
10869,Lithuania,German,2001,319.0
10873,Lithuania,Hindi,2001,1.0
10874,Lithuania,Hungarian,2001,15.0
10891,Lithuania,Polish,2001,87897.0
10893,Lithuania,Romanian,2001,39.0
10894,Lithuania,Russian,2001,34607.0
10895,Lithuania,Spanish,2001,1.0
10902,Lithuania,Ukrainian,2001,1266.0
10903,Lithuania,Urdu,2001,1.0
10909,Lithuania,Arabic,2001,0.0
10918,Lithuania,Czech,2001,0.0
10921,Lithuania,English,2001,18.0
10924,Lithuania,French,2001,11.0
10927,Lithuania,German,2001,143.0
10931,Lithuania,Hindi,2001,1.0
10932,Lithuania,Hungarian,2001,11.0
10949,Lithuania,Polish,2001,41112.0
10951,Lithuania,Romanian,2001,24.0
10952,Lithuania,Russian,2001,17137.0
10953,Lithuania,Spanish,2001,1.0
10960,Lithuania,Ukrainian,2001,630.0
10961,Lithuania,Urdu,2001,1.0
10967,Lithuania,Arabic,2001,0.0
10976,Lithuania,Czech,2001,0.0
10978,Lithuania,English,2001,18.0
10981,Lithuania,French,2001,5.0
10984,Lithuania,German,2001,176.0
10988,Lithuania,Hindi,2001,0.0
10989,Lithuania,Hungarian,2001,4.0
11006,Lithuania,Polish,2001,46785.0
11008,Lithuania,Romanian,2001,15.0
11009,Lithuania,Russian,2001,17470.0
11010,Lithuania,Spanish,2001,0.0
11017,Lithuania,Ukrainian,2001,636.0
11018,Lithuania,Urdu,2001,0.0
11162,Malawi,English,1998,17479.0
11178,Malawi,English,1998,9434.0
11194,Malawi,English,1998,8045.0
11210,Malawi,English,1998,11165.0
11226,Malawi,English,1998,5895.0
11242,Malawi,English,1998,5270.0
11258,Malawi,English,1998,6314.0
11274,Malawi,English,1998,3539.0
11290,Malawi,English,1998,2775.0
11609,Malta,Arabic,2011,6405.0
11610,Malta,English,2011,310279.0
11611,Malta,French,2011,30584.0
11612,Malta,German,2011,7966.0
11616,Malta,Arabic,2011,4107.0
11617,Malta,English,2011,152339.0
11618,Malta,French,2011,11798.0
11619,Malta,German,2011,3692.0
11623,Malta,Arabic,2011,2298.0
11624,Malta,English,2011,157940.0
11625,Malta,French,2011,18786.0
11626,Malta,German,2011,4274.0
11630,Malta,Arabic,2011,6297.0
11631,Malta,English,2011,297878.0
11632,Malta,French,2011,29618.0
11633,Malta,German,2011,7557.0
11637,Malta,Arabic,2011,4045.0
11638,Malta,English,2011,146217.0
11639,Malta,French,2011,11437.0
11640,Malta,German,2011,3488.0
11644,Malta,Arabic,2011,2252.0
11645,Malta,English,2011,151661.0
11646,Malta,French,2011,18181.0
11647,Malta,German,2011,4069.0
11651,Malta,Arabic,2011,108.0
11652,Malta,English,2011,12401.0
11653,Malta,French,2011,966.0
11654,Malta,German,2011,409.0
11658,Malta,Arabic,2011,62.0
11659,Malta,English,2011,6122.0
11660,Malta,French,2011,361.0
11661,Malta,German,2011,204.0
11665,Malta,Arabic,2011,46.0
11666,Malta,English,2011,6279.0
11667,Malta,French,2011,605.0
11668,Malta,German,2011,205.0
11672,Malta,English,2005,21636.0
11677,Malta,English,2005,10345.0
11682,Malta,English,2005,11291.0
11687,Malta,English,2005,21606.0
11692,Malta,English,2005,10331.0
11697,Malta,English,2005,11275.0
11702,Malta,English,2005,30.0
11707,Malta,English,2005,14.0
11712,Malta,English,2005,16.0
11718,Marshall Islands,English,1999,23247.0
11726,Mauritius,Arabic,2011,36.0
11728,Mauritius,Bengali,2011,7139.0
11744,Mauritius,English,2011,5573.0
11746,Mauritius,French,2011,51214.0
11749,Mauritius,Gujarati,2011,253.0
11751,Mauritius,Hindi,2011,8690.0
11755,Mauritius,Marathi,2011,490.0
11759,Mauritius,Russian,2011,40.0
11762,Mauritius,Tamil,2011,1134.0
11763,Mauritius,Telugu,2011,1600.0
11764,Mauritius,Urdu,2011,814.0
11779,Mauritius,Arabic,2011,19.0
11781,Mauritius,Bengali,2011,2370.0
11797,Mauritius,English,2011,2803.0
11799,Mauritius,French,2011,24395.0
11802,Mauritius,Gujarati,2011,147.0
11804,Mauritius,Hindi,2011,6762.0
11808,Mauritius,Marathi,2011,235.0
11812,Mauritius,Russian,2011,17.0
11815,Mauritius,Tamil,2011,641.0
11816,Mauritius,Telugu,2011,770.0
11817,Mauritius,Urdu,2011,442.0
11832,Mauritius,Arabic,2011,17.0
11834,Mauritius,Bengali,2011,4769.0
11850,Mauritius,English,2011,2770.0
11852,Mauritius,French,2011,26819.0
11855,Mauritius,Gujarati,2011,106.0
11857,Mauritius,Hindi,2011,1928.0
11861,Mauritius,Marathi,2011,255.0
11865,Mauritius,Russian,2011,23.0
11868,Mauritius,Tamil,2011,493.0
11869,Mauritius,Telugu,2011,830.0
11870,Mauritius,Urdu,2011,372.0
11885,Mauritius,Arabic,2011,21.0
11887,Mauritius,Bengali,2011,3081.0
11903,Mauritius,English,2011,2896.0
11905,Mauritius,French,2011,32605.0
11908,Mauritius,Gujarati,2011,176.0
11910,Mauritius,Hindi,2011,2798.0
11914,Mauritius,Marathi,2011,102.0
11918,Mauritius,Russian,2011,26.0
11921,Mauritius,Tamil,2011,439.0
11922,Mauritius,Telugu,2011,162.0
11923,Mauritius,Urdu,2011,382.0
11938,Mauritius,Arabic,2011,12.0
11940,Mauritius,Bengali,2011,1045.0
11956,Mauritius,English,2011,1434.0
11958,Mauritius,French,2011,15112.0
11961,Mauritius,Gujarati,2011,90.0
11963,Mauritius,Hindi,2011,2160.0
11967,Mauritius,Marathi,2011,46.0
11971,Mauritius,Russian,2011,11.0
11974,Mauritius,Tamil,2011,220.0
11975,Mauritius,Telugu,2011,79.0
11976,Mauritius,Urdu,2011,189.0
11991,Mauritius,Arabic,2011,9.0
11993,Mauritius,Bengali,2011,2036.0
12009,Mauritius,English,2011,1462.0
12011,Mauritius,French,2011,17493.0
12014,Mauritius,Gujarati,2011,86.0
12016,Mauritius,Hindi,2011,638.0
12020,Mauritius,Marathi,2011,56.0
12024,Mauritius,Russian,2011,15.0
12027,Mauritius,Tamil,2011,219.0
12028,Mauritius,Telugu,2011,83.0
12029,Mauritius,Urdu,2011,193.0
12044,Mauritius,Arabic,2011,15.0
12046,Mauritius,Bengali,2011,4058.0
12062,Mauritius,English,2011,2677.0
12064,Mauritius,French,2011,18609.0
12067,Mauritius,Gujarati,2011,77.0
12069,Mauritius,Hindi,2011,5892.0
12073,Mauritius,Marathi,2011,388.0
12077,Mauritius,Russian,2011,14.0
12080,Mauritius,Tamil,2011,695.0
12081,Mauritius,Telugu,2011,1438.0
12082,Mauritius,Urdu,2011,432.0
12097,Mauritius,Arabic,2011,7.0
12099,Mauritius,Bengali,2011,1325.0
12115,Mauritius,English,2011,1369.0
12117,Mauritius,French,2011,9283.0
12120,Mauritius,Gujarati,2011,57.0
12122,Mauritius,Hindi,2011,4602.0
12126,Mauritius,Marathi,2011,189.0
12130,Mauritius,Russian,2011,6.0
12133,Mauritius,Tamil,2011,421.0
12134,Mauritius,Telugu,2011,691.0
12135,Mauritius,Urdu,2011,253.0
12150,Mauritius,Arabic,2011,8.0
12152,Mauritius,Bengali,2011,2733.0
12168,Mauritius,English,2011,1308.0
12170,Mauritius,French,2011,9326.0
12173,Mauritius,Gujarati,2011,20.0
12175,Mauritius,Hindi,2011,1290.0
12179,Mauritius,Marathi,2011,199.0
12183,Mauritius,Russian,2011,8.0
12186,Mauritius,Tamil,2011,274.0
12187,Mauritius,Telugu,2011,747.0
12188,Mauritius,Urdu,2011,179.0
12203,Mauritius,Arabic,2000,82.0
12225,Mauritius,English,2000,3512.0
12226,Mauritius,French,2000,39953.0
